"County","Type","Bedrooms","Year","Rent"
"Mayo","Terrace house","All","2008","649.22"
"Mayo","Terrace house","All","2009","614.845"
"Mayo","Terrace house","All","2010","578.82"
"Mayo","Terrace house","All","2011","550.925"
"Mayo","Terrace house","All","2012","526.995"
"Mayo","Terrace house","All","2013","504.99"
"Mayo","Terrace house","All","2014","493.135"
"Mayo","Terrace house","All","2015","506.22"
"Mayo","Terrace house","All","2016","538.26"
"Mayo","Terrace house","All","2017","579.72"
"Mayo","Terrace house","All","2018","610.185"
"Mayo","Terrace house","All","2019","643.035"
"Mayo","Terrace house","All","2020","680.135"
"Mayo","Terrace house","All","2021","713.95"
"Meath","All","1","2008","656.38"
"Meath","All","1","2009","605.475"
"Meath","All","1","2010","532.56"
"Meath","All","1","2011","513.995"
"Meath","All","1","2012","508.945"
"Meath","All","1","2013","489.26"
"Meath","All","1","2014","531.965"
"Meath","All","1","2015","589.34"
"Meath","All","1","2016","650.825"
"Meath","All","1","2017","707.635"
"Meath","All","1","2018","787.975"
"Meath","All","1","2019","842.405"
"Meath","All","1","2020","885.73"
"Meath","All","1","2021","895.59"
"Meath","All","2","2008","862.45"
"Meath","All","2","2009","765.645"
"Meath","All","2","2010","658.63"
"Meath","All","2","2011","630.29"
"Meath","All","2","2012","623.45"
"Meath","All","2","2013","623.19"
"Meath","All","2","2014","659.885"
"Meath","All","2","2015","737.16"
"Meath","All","2","2016","819.435"
"Meath","All","2","2017","924.285"
"Meath","All","2","2018","1021.08"
"Meath","All","2","2019","1091.99"
"Meath","All","2","2020","1164.32"
"Meath","All","2","2021","1192.57"
"Meath","All","3","2008","940.875"
"Meath","All","3","2009","835.825"
"Meath","All","3","2010","740.995"
"Meath","All","3","2011","709.28"
"Meath","All","3","2012","694.59"
"Meath","All","3","2013","702.465"
"Meath","All","3","2014","738.28"
"Meath","All","3","2015","820.505"
"Meath","All","3","2016","920.105"
"Meath","All","3","2017","1034.6"
"Meath","All","3","2018","1144.71"
"Meath","All","3","2019","1207.31"
"Meath","All","3","2020","1258.49"
"Meath","All","3","2021","1303.16"
"Meath","All","4+","2008","1088.54"
"Meath","All","4+","2009","956.77"
"Meath","All","4+","2010","851.785"
"Meath","All","4+","2011","807.35"
"Meath","All","4+","2012","794.265"
"Meath","All","4+","2013","805.245"
"Meath","All","4+","2014","855.16"
"Meath","All","4+","2015","954.81"
"Meath","All","4+","2016","1072.8"
"Meath","All","4+","2017","1179.71"
"Meath","All","4+","2018","1284.99"
"Meath","All","4+","2019","1348.49"
"Meath","All","4+","2020","1407.24"
"Meath","All","4+","2021","1452.82"
"Meath","All","All","2008","908.135"
"Meath","All","All","2009","816.54"
"Meath","All","All","2010","718.66"
"Meath","All","All","2011","687.895"
"Meath","All","All","2012","677.55"
"Meath","All","All","2013","680.635"
"Meath","All","All","2014","717.55"
"Meath","All","All","2015","798.045"
"Meath","All","All","2016","890.175"
"Meath","All","All","2017","994.15"
"Meath","All","All","2018","1091.9"
"Meath","All","All","2019","1150.55"
"Meath","All","All","2020","1202.32"
"Meath","All","All","2021","1234.75"
"Meath","Apartment","1","2008","691.94"
"Meath","Apartment","1","2009","626.03"
"Meath","Apartment","1","2010","537.985"
"Meath","Apartment","1","2011","526.71"
"Meath","Apartment","1","2012","522.645"
"Meath","Apartment","1","2013","510.08"
"Meath","Apartment","1","2014","563.095"
"Meath","Apartment","1","2015","623.88"
"Meath","Apartment","1","2016","679.32"
"Meath","Apartment","1","2017","724.425"
"Meath","Apartment","1","2018","805.16"
"Meath","Apartment","1","2019","870.165"
"Meath","Apartment","1","2020","926.465"
"Meath","Apartment","1","2021","933.65"
"Meath","Apartment","2","2008","874.705"
"Meath","Apartment","2","2009","775.14"
"Meath","Apartment","2","2010","662.865"
"Meath","Apartment","2","2011","634.775"
"Meath","Apartment","2","2012","620.97"
"Meath","Apartment","2","2013","625.315"
"Meath","Apartment","2","2014","662.18"
"Meath","Apartment","2","2015","741.37"
"Meath","Apartment","2","2016","831.47"
"Meath","Apartment","2","2017","942.62"
"Meath","Apartment","2","2018","1039.63"
"Meath","Apartment","2","2019","1117.59"
"Meath","Apartment","2","2020","1188.87"
"Meath","Apartment","2","2021","1213.9"
"Meath","Apartment","3","2008","1047.49"
"Meath","Apartment","3","2009","899.86"
"Meath","Apartment","3","2010","764.405"
"Meath","Apartment","3","2011","725.54"
"Meath","Apartment","3","2012","718.665"
"Meath","Apartment","3","2013","704.615"
"Meath","Apartment","3","2014","758.435"
"Meath","Apartment","3","2015","847.725"
"Meath","Apartment","3","2016","981.105"
"Meath","Apartment","3","2017","1092.42"
"Meath","Apartment","3","2018","1190.53"
"Meath","Apartment","3","2019","1243.31"
"Meath","Apartment","3","2020","1319.9"
"Meath","Apartment","3","2021","1361.6"
"Meath","Apartment","4+","2008","0"
"Meath","Apartment","4+","2009","0"
"Meath","Apartment","4+","2010","0"
"Meath","Apartment","4+","2011","0"
"Meath","Apartment","4+","2012","0"
"Meath","Apartment","4+","2013","0"
"Meath","Apartment","4+","2014","0"
"Meath","Apartment","4+","2015","0"
"Meath","Apartment","4+","2016","0"
"Meath","Apartment","4+","2017","0"
"Meath","Apartment","4+","2018","0"
"Meath","Apartment","4+","2019","0"
"Meath","Apartment","4+","2020","0"
"Meath","Apartment","4+","2021","0"
"Meath","Apartment","All","2008","854.58"
"Meath","Apartment","All","2009","763.16"
"Meath","Apartment","All","2010","650.745"
"Meath","Apartment","All","2011","627.77"
"Meath","Apartment","All","2012","613.775"
"Meath","Apartment","All","2013","613.12"
"Meath","Apartment","All","2014","656.93"
"Meath","Apartment","All","2015","731.335"
"Meath","Apartment","All","2016","817.58"
"Meath","Apartment","All","2017","914.61"
"Meath","Apartment","All","2018","1011.53"
"Meath","Apartment","All","2019","1080.76"
"Meath","Apartment","All","2020","1146.34"
"Meath","Apartment","All","2021","1176.65"
"Meath","Detached house","1","2008","0"
"Meath","Detached house","1","2009","0"
"Meath","Detached house","1","2010","0"
"Meath","Detached house","1","2011","0"
"Meath","Detached house","1","2012","0"
"Meath","Detached house","1","2013","0"
"Meath","Detached house","1","2014","0"
"Meath","Detached house","1","2015","0"
"Meath","Detached house","1","2016","0"
"Meath","Detached house","1","2017","0"
"Meath","Detached house","1","2018","0"
"Meath","Detached house","1","2019","0"
"Meath","Detached house","1","2020","896.645"
"Meath","Detached house","1","2021","0"
"Meath","Detached house","2","2008","0"
"Meath","Detached house","2","2009","700.655"
"Meath","Detached house","2","2010","624.725"
"Meath","Detached house","2","2011","608.505"
"Meath","Detached house","2","2012","617.355"
"Meath","Detached house","2","2013","589.51"
"Meath","Detached house","2","2014","626.405"
"Meath","Detached house","2","2015","699"
"Meath","Detached house","2","2016","774.84"
"Meath","Detached house","2","2017","861.41"
"Meath","Detached house","2","2018","959.235"
"Meath","Detached house","2","2019","976.795"
"Meath","Detached house","2","2020","1101.21"
"Meath","Detached house","2","2021","1092.73"
"Meath","Detached house","3","2008","913.96"
"Meath","Detached house","3","2009","779.675"
"Meath","Detached house","3","2010","705.455"
"Meath","Detached house","3","2011","690.74"
"Meath","Detached house","3","2012","667.745"
"Meath","Detached house","3","2013","693.975"
"Meath","Detached house","3","2014","716.36"
"Meath","Detached house","3","2015","780.375"
"Meath","Detached house","3","2016","883.515"
"Meath","Detached house","3","2017","962.615"
"Meath","Detached house","3","2018","1053.36"
"Meath","Detached house","3","2019","1127.62"
"Meath","Detached house","3","2020","1160.64"
"Meath","Detached house","3","2021","1177.3"
"Meath","Detached house","4+","2008","1137.12"
"Meath","Detached house","4+","2009","1004.91"
"Meath","Detached house","4+","2010","897.84"
"Meath","Detached house","4+","2011","854.465"
"Meath","Detached house","4+","2012","826.485"
"Meath","Detached house","4+","2013","850.52"
"Meath","Detached house","4+","2014","909.55"
"Meath","Detached house","4+","2015","1021.52"
"Meath","Detached house","4+","2016","1113.51"
"Meath","Detached house","4+","2017","1218.67"
"Meath","Detached house","4+","2018","1318.03"
"Meath","Detached house","4+","2019","1406.85"
"Meath","Detached house","4+","2020","1443.93"
"Meath","Detached house","4+","2021","1473.22"
"Meath","Detached house","All","2008","1039.2"
"Meath","Detached house","All","2009","900.935"
"Meath","Detached house","All","2010","799.395"
"Meath","Detached house","All","2011","765.925"
"Meath","Detached house","All","2012","747.1"
"Meath","Detached house","All","2013","770.08"
"Meath","Detached house","All","2014","809.24"
"Meath","Detached house","All","2015","891.35"
"Meath","Detached house","All","2016","971.525"
"Meath","Detached house","All","2017","1067.53"
"Meath","Detached house","All","2018","1154.94"
"Meath","Detached house","All","2019","1231.4"
"Meath","Detached house","All","2020","1268.37"
"Meath","Detached house","All","2021","1286.04"
"Meath","Other flats","1","2008","496.61"
"Meath","Other flats","1","2009","483.49"
"Meath","Other flats","1","2010","467.36"
"Meath","Other flats","1","2011","451.16"
"Meath","Other flats","1","2012","462.005"
"Meath","Other flats","1","2013","405.925"
"Meath","Other flats","1","2014","415.81"
"Meath","Other flats","1","2015","437.21"
"Meath","Other flats","1","2016","505.625"
"Meath","Other flats","1","2017","575.015"
"Meath","Other flats","1","2018","668.93"
"Meath","Other flats","1","2019","663.865"
"Meath","Other flats","1","2020","657.74"
"Meath","Other flats","1","2021","673.43"
"Meath","Other flats","2","2008","0"
"Meath","Other flats","2","2009","565.775"
"Meath","Other flats","2","2010","0"
"Meath","Other flats","2","2011","266.42"
"Meath","Other flats","2","2012","0"
"Meath","Other flats","2","2013","0"
"Meath","Other flats","2","2014","264.135"
"Meath","Other flats","2","2015","269.77"
"Meath","Other flats","2","2016","0"
"Meath","Other flats","2","2017","0"
"Meath","Other flats","2","2018","0"
"Meath","Other flats","2","2019","0"
"Meath","Other flats","2","2020","0"
"Meath","Other flats","2","2021","0"
"Meath","Other flats","3","2008","0"
"Meath","Other flats","3","2009","0"
"Meath","Other flats","3","2010","0"
"Meath","Other flats","3","2011","0"
"Meath","Other flats","3","2012","0"
"Meath","Other flats","3","2013","0"
"Meath","Other flats","3","2014","0"
"Meath","Other flats","3","2015","0"
"Meath","Other flats","3","2016","0"
"Meath","Other flats","3","2017","0"
"Meath","Other flats","3","2018","0"
"Meath","Other flats","3","2019","0"
"Meath","Other flats","3","2020","0"
"Meath","Other flats","3","2021","0"
"Meath","Other flats","4+","2008","0"
"Meath","Other flats","4+","2009","0"
"Meath","Other flats","4+","2010","0"
"Meath","Other flats","4+","2011","0"
"Meath","Other flats","4+","2012","0"
"Meath","Other flats","4+","2013","0"
"Meath","Other flats","4+","2014","0"
"Meath","Other flats","4+","2015","0"
"Meath","Other flats","4+","2016","0"
"Meath","Other flats","4+","2017","0"
"Meath","Other flats","4+","2018","0"
"Meath","Other flats","4+","2019","0"
"Meath","Other flats","4+","2020","0"
"Meath","Other flats","4+","2021","0"
"Meath","Other flats","All","2008","543.895"
"Meath","Other flats","All","2009","523.325"
"Meath","Other flats","All","2010","491.765"
"Meath","Other flats","All","2011","484.055"
"Meath","Other flats","All","2012","508.32"
"Meath","Other flats","All","2013","448.365"
"Meath","Other flats","All","2014","469.15"
"Meath","Other flats","All","2015","515.755"
"Meath","Other flats","All","2016","580.21"
"Meath","Other flats","All","2017","647.715"
"Meath","Other flats","All","2018","741.88"
"Meath","Other flats","All","2019","743.29"
"Meath","Other flats","All","2020","743.465"
"Meath","Other flats","All","2021","764.04"
"Meath","Semi detached house","1","2008","0"
"Meath","Semi detached house","1","2009","0"
"Meath","Semi detached house","1","2010","0"
"Meath","Semi detached house","1","2011","0"
"Meath","Semi detached house","1","2012","0"
"Meath","Semi detached house","1","2013","0"
"Meath","Semi detached house","1","2014","0"
"Meath","Semi detached house","1","2015","0"
"Meath","Semi detached house","1","2016","0"
"Meath","Semi detached house","1","2017","0"
"Meath","Semi detached house","1","2018","0"
"Meath","Semi detached house","1","2019","0"
"Meath","Semi detached house","1","2020","0"
"Meath","Semi detached house","1","2021","0"
"Meath","Semi detached house","2","2008","824.585"
"Meath","Semi detached house","2","2009","786"
"Meath","Semi detached house","2","2010","672.49"
"Meath","Semi detached house","2","2011","623.205"
"Meath","Semi detached house","2","2012","618.43"
"Meath","Semi detached house","2","2013","600.76"
"Meath","Semi detached house","2","2014","653.55"
"Meath","Semi detached house","2","2015","764.685"
"Meath","Semi detached house","2","2016","798.07"
"Meath","Semi detached house","2","2017","835.215"
"Meath","Semi detached house","2","2018","898.535"
"Meath","Semi detached house","2","2019","998.205"
"Meath","Semi detached house","2","2020","1070.9"
"Meath","Semi detached house","2","2021","1087.61"
"Meath","Semi detached house","3","2008","920.97"
"Meath","Semi detached house","3","2009","832.465"
"Meath","Semi detached house","3","2010","741.91"
"Meath","Semi detached house","3","2011","709.95"
"Meath","Semi detached house","3","2012","689.85"
"Meath","Semi detached house","3","2013","699.47"
"Meath","Semi detached house","3","2014","735.365"
"Meath","Semi detached house","3","2015","822.095"
"Meath","Semi detached house","3","2016","918.405"
"Meath","Semi detached house","3","2017","1031.16"
"Meath","Semi detached house","3","2018","1147.87"
"Meath","Semi detached house","3","2019","1233.06"
"Meath","Semi detached house","3","2020","1262.76"
"Meath","Semi detached house","3","2021","1305.76"
"Meath","Semi detached house","4+","2008","1050.01"
"Meath","Semi detached house","4+","2009","922.21"
"Meath","Semi detached house","4+","2010","821.475"
"Meath","Semi detached house","4+","2011","768.655"
"Meath","Semi detached house","4+","2012","762.13"
"Meath","Semi detached house","4+","2013","762.805"
"Meath","Semi detached house","4+","2014","808.61"
"Meath","Semi detached house","4+","2015","897.48"
"Meath","Semi detached house","4+","2016","1041.24"
"Meath","Semi detached house","4+","2017","1150.47"
"Meath","Semi detached house","4+","2018","1266.09"
"Meath","Semi detached house","4+","2019","1308.12"
"Meath","Semi detached house","4+","2020","1387.46"
